prestazione,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
193.622,DI PALMA Ciro,1969,SM40,REGGIO EVENT'S,2 su- 1,Fano,2011-10-08,https://www.fidal.it/atleta/DI-PALMA-Ciro/eqiRlZqlbWs%3D,https://www.fidal.it/societa/REGGIO-EVENT-S/RE128
113.599,LIBERTI Fabio,1977,SM,ATL.CSAIN PERUGIA,1 su- 1,Fano,2011-10-08,https://www.fidal.it/atleta/LIBERTI-Fabio/fqiRkpOfb2Q%3D,https://www.fidal.it/societa/ATL-CSAIN-PERUGIA/PG020
118.132,AGOSTINI Giancarla,1981,SF,GRUPPO CITTA' DI GENOVA,1 su- 1,Fano,2011-10-08,https://www.fidal.it/atleta/AGOSTINI-Giancarla/dK6RlZKmbmo%3D,https://www.fidal.it/societa/GRUPPO-CITTA-DI-GENOVA/GE017
188.658,OLIVERI Virginia,1975,SF35,ATLETICA VARAZZE,128 su- 1,Katowice,2012-09-09,https://www.fidal.it/atleta/OLIVERI-Virginia/daiUlpWjcWQ%3D,https://www.fidal.it/societa/ATLETICA-VARAZZE/SV019
209.622,OLIVERI Virginia,1975,SF35,ATLETICA VARAZZE,30 su- 1,Steenbergen,2013-05-11,https://www.fidal.it/atleta/OLIVERI-Virginia/daiUlpWjcWQ%3D,https://www.fidal.it/societa/ATLETICA-VARAZZE/SV019
185.343,RAVANI Laura,1976,SF35,RUNNERS BERGAMO,63 su- 1,Steenbergen,2013-05-11,https://www.fidal.it/atleta/RAVANI-Laura/dqmRmJOjbGY%3D,https://www.fidal.it/societa/RUNNERS-BERGAMO/BG472
114074.0,PANUNZI Paolo,1962,SM50,LBM SPORT TEAM,64 su- 1,Torino,2014-04-13,https://www.fidal.it/atleta/PANUNZI-Paolo/f6yRkpqjbmM%3D,https://www.fidal.it/societa/LBM-SPORT-TEAM/RM173
243.688,ROVERA Paolo,1974,SM40,A.S.D.DRAGONERO,11 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/ROVERA-Paolo/dKyRk5mhcWk%3D,https://www.fidal.it/societa/A-S-D-DRAGONERO/CN004
238.02,MARCHESI Tiziano,1969,SM45,BERGAMO STARS ATLETICA,20 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MARCHESI-Tiziano/dq2RkpWibmU%3D,https://www.fidal.it/societa/BERGAMO-STARS-ATLETICA/BG795
227.032,PAOLETTI Nerino,1967,SM45,BERGAMO STARS ATLETICA,33 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/PAOLETTI-Nerino/dLKRkpqjbGY%3D,https://www.fidal.it/societa/BERGAMO-STARS-ATLETICA/BG795
221.45,D'AVANZO Nicolangelo,1971,SM40,A.S.D. BISCEGLIE RUNNING,77 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/D-AVANZO-Nicolangelo/hKiSmpKncGc%3D,https://www.fidal.it/societa/A-S-D--BISCEGLIE-RUNNING/BA582
211.793,CUDIN Ivan,1975,SM40,G. M. UDINESI UOEI,51 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CUDIN-Ivan/eayRk5OgbGU%3D,https://www.fidal.it/societa/G--M--UDINESI-UOEI/UD500
211.329,MARCATO Andrea,1982,SM,SRI CHINMOY MARATHON TEAM,52 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MARCATO-Andrea/dq2RlpOiaWU%3D,https://www.fidal.it/societa/SRI-CHINMOY-MARATHON-TEAM/MI600
208.494,FRESIA Tarcisio,1946,SM65,G.S. ERMENEGILDO ZEGNA,76 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/FRESIA-Tarcisio/dKAAARk5uoamw%3D,https://www.fidal.it/societa/G-S--ERMENEGILDO-ZEGNA/VC020
197.859,CANTA Piercarlo,1963,SM50,CRAL SOCIETA' REALE MUTUA ASS.,75 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CANTA-Piercarlo/dK6RlJufb2o%3D,https://www.fidal.it/societa/CRAL-SOCIETA-REALE-MUTUA-ASS-/TO202
197.46,GIACOBONE Daniele,1967,SM45,ATL. PAVESE,74 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/GIACOBONE-Daniele/dqiRk5mkaWQ%3D,https://www.fidal.it/societa/ATL--PAVESE/PV599
196.484,EVANGELISTI Michele,1980,SM35,TRIANGOLO SPORT LANGHE MONFERR,73 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/EVANGELISTI-Michele/faiRm5miaGg%3D,https://www.fidal.it/societa/TRIANGOLO-SPORT-LANGHE-MONFERR/CN040
193.022,RACCA Giancarlo,1965,SM50,TURIN MARATHON,72 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/RACCA-Giancarlo/dK6RlJSgbmk%3D,https://www.fidal.it/societa/TURIN-MARATHON/TO118
183.798,BORLENGHI Federico,1977,SM35,MARATHON CREMONA,79 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/BORLENGHI-Federico/dqyRlpmkaWQ%3D,https://www.fidal.it/societa/MARATHON-CREMONA/CR554
182.083,MEGALE Francesco,1964,SM50,ATLETICA VALSESIA,71 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MEGALE-Francesco/dKAAARk5uia2w%3D,https://www.fidal.it/societa/ATLETICA-VALSESIA/VC045
182.055,BERTUCCIO Alberto,1967,SM45,A.S. DIL. FIDIPPIDE MESSINA,70 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/BERTUCCIO-Alberto/h6iRlpWkb2U%3D,https://www.fidal.it/societa/A-S--DIL--FIDIPPIDE-MESSINA/ME512
181.793,CIATTAGLIA Diego,1985,SM,BERGAMO STARS ATLETICA,80 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CIATTAGLIA-Diego/e6iRk5WibWU%3D,https://www.fidal.it/societa/BERGAMO-STARS-ATLETICA/BG795
177.75,TALLARITA Antonio,1960,SM55,POD. BIASOLA,69 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/TALLARITA-Antonio/erGRkpKicWM%3D,https://www.fidal.it/societa/POD--BIASOLA/RE362
177.307,VACCA Leonardo,1975,SM40,CRAL REGIONE PIEMONTE,68 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/VACCA-Leonardo/f6iRmJSlcGc%3D,https://www.fidal.it/societa/CRAL-REGIONE-PIEMONTE/TO205
176.856,DELLA PACE Dario,1960,SM55,PODISTICA  COPERTINO,67 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/DELLA-PACE-Dario/hKyRkpSkbWM%3D,https://www.fidal.it/societa/PODISTICA-COPERTINO/LE610
175.796,MARTUSCIELLO Riccardo,1965,SM50,G.S. INTERFORZE TORINO,66 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MARTUSCIELLO-Riccardo/dK6RlZKmaWY%3D,https://www.fidal.it/societa/G-S--INTERFORZE-TORINO/TO221
172.868,SPREAFICO Marcello,1978,SM35,ATL. LAGO DEL SEGRINO,65 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/SPREAFICO-Marcello/dquRkpifcGw%3D,https://www.fidal.it/societa/ATL--LAGO-DEL-SEGRINO/CO122
172.5,PASSERA Roberto,1964,SM50,RUNNERS BERGAMO,64 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/PASSERA-Roberto/dqmRl5OmcWY%3D,https://www.fidal.it/societa/RUNNERS-BERGAMO/BG472
172.083,DI IORIO Pietro ruggero,1971,SM40,MARCIATORI DESIO,63 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/DI-IORIO-Pietro-ruggero/dq2RlpOocWk%3D,https://www.fidal.it/societa/MARCIATORI-DESIO/MI485
170.083,CHIEREGATO Mauro,1976,SM35,GIORDANA LOMBARDI-TEAM 2000,62 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CHIEREGATO-Mauro/dK6Rk5mnb2g%3D,https://www.fidal.it/societa/GIORDANA-LOMBARDI-TEAM-2000/TO169
168.382,ARCAINI Aldo eugenio,1961,SM50,APPLERUN TEAM,61 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/ARCAINI-Aldo-eugenio/dK6RlZWja2s%3D,https://www.fidal.it/societa/APPLERUN-TEAM/TO246
165.54,ACCARINO Francesco,1969,SM45,A.S.D. VILLA DE SANCTIS,60 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/ACCARINO-Francesco/f6iRl5qfbmU%3D,https://www.fidal.it/societa/A-S-D--VILLA-DE-SANCTIS/RM032
165.161,PAVAN Giuliano,1952,SM60,GSA POLLONE,59 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/PAVAN-Giuliano/dKAAARk5aja2Q%3D,https://www.fidal.it/societa/GSA-POLLONE/VC037
163.159,MARINEO Michele,1957,SM55,ATLETICA VERCELLI 78,58 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MARINEO-Michele/dKAAARk5qjaWo%3D,https://www.fidal.it/societa/ATLETICA-VERCELLI-78/VC004
162.358,BIGOTTO Mauro,1974,SM40,A.R.C.U.S.,57 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/BIGOTTO-Mauro/erORkpOiamw%3D,https://www.fidal.it/societa/A-R-C-U-S-/RN029
162.222,ZORA Francesco,1984,SM,CRAL REGIONE PIEMONTE,56 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/ZORA-Francesco/dK6RlpWncGs%3D,https://www.fidal.it/societa/CRAL-REGIONE-PIEMONTE/TO205
162.191,CASONI Roberto,1971,SM40,GP CORNO GIOVINE,55 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CASONI-Roberto/dq2RlJihaWQ%3D,https://www.fidal.it/societa/GP-CORNO-GIOVINE/MI776
161.8,MONTAGNER Stefano,1962,SM50,DURBANO GAS ENERGY RIVAROLO 77,93 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MONTAGNER-Stefano/dK6RlJqfams%3D,https://www.fidal.it/societa/DURBANO-GAS-ENERGY-RIVAROLO-77/TO262
161.71,TODARO Vito cataldo,1945,SM70,S.ATL. S.G.BOSCO  PALAGIANELLO,54 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/TODARO-Vito-cataldo/hKiRkpqnbmo%3D,https://www.fidal.it/societa/S-ATL--S-G-BOSCO-PALAGIANELLO/TA432
160.208,DEIURE Silvestro,1948,SM65,UNIONE SPORT. ATLETICA CAFASSE,53 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/DEIURE-Silvestro/dK6Rk5aibmM%3D,https://www.fidal.it/societa/UNIONE-SPORT--ATLETICA-CAFASSE/TO063
160.117,CAPPUCCIO Angelo,1971,SM40,ATL. SANTHIA',52 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CAPPUCCIO-Angelo/dKAAARk5eiamM%3D,https://www.fidal.it/societa/ATL--SANTHIA-/VC001
160.023,FERRARI Luciano,1953,SM60,MARATHON C.-ALTA QUOTA LIVIGNO,51 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/FERRARI-Luciano/drGRkpKoa2k%3D,https://www.fidal.it/societa/MARATHON-C--ALTA-QUOTA-LIVIGNO/SO455
158.203,BOGNINI Stefano,1964,SM50,BIGACC DE ELA,50 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/BOGNINI-Stefano/dqmRl5KgaGc%3D,https://www.fidal.it/societa/BIGACC-DE-ELA/BG339
156.208,FERRO Vincenzo,1966,SM45,A.S.D. ATLETICA SICILIA,49 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/FERRO-Vincenzo/h6uRkpSfaGU%3D,https://www.fidal.it/societa/A-S-D--ATLETICA-SICILIA/CT689
155.006,SARDU Bruno,1959,SM55,MARATHON CLUB ORISTANO,48 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/SARDU-Bruno/iKiRkpamcGY%3D,https://www.fidal.it/societa/MARATHON-CLUB-ORISTANO/OR172
152.222,GHILARDELLI Marco,1981,SM,A.S.D. OLIMPIA RUNNERS,47 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/GHILARDELLI-Marco/dKAAARlJSgaGg%3D,https://www.fidal.it/societa/A-S-D--OLIMPIA-RUNNERS/VC060
150.655,MARCATO Bruno,1951,SM60,A.S.D. VOLARE,46 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MARCATO-Bruno/dK6RlZSfcWU%3D,https://www.fidal.it/societa/A-S-D--VOLARE/TO215
150.409,MICHELETTI Luciano,1956,SM55,RUNNERS BERGAMO,45 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MICHELETTI-Luciano/dqiRk5qhaGs%3D,https://www.fidal.it/societa/RUNNERS-BERGAMO/BG472
149.796,LUSI Denis,1968,SM45,A.S.D. RUNNERS AVEZZANO,44 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/LUSI-Denis/gaiRk5ihb2g%3D,https://www.fidal.it/societa/A-S-D--RUNNERS-AVEZZANO/AQ029
149.413,D'ERRICO Michele,1954,SM60,A.S. DILETT.  POL. MARSALA DOC,43 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/D-ERRICO-Michele/h7KRkpKibWk%3D,https://www.fidal.it/societa/A-S--DILETT--POL--MARSALA-DOC/TP516
146.584,CAPPELLO Valerio,1969,SM45,BERGAMO STARS ATLETICA,42 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CAPPELLO-Valerio/dK6RlJOjcGk%3D,https://www.fidal.it/societa/BERGAMO-STARS-ATLETICA/BG795
146.189,CARPINELLO Roberto,1966,SM45,A.S.D.ATLETICA CARMAGNOLA,41 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CARPINELLO-Roberto/dK6RlJiibGc%3D,https://www.fidal.it/societa/A-S-D-ATLETICA-CARMAGNOLA/CN012
145.838,MIGLIACCIO Salvatore,1952,SM60,GIORDANA LOMBARDI-TEAM 2000,40 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MIGLIACCIO-Salvatore/dK6RlZqjb2s%3D,https://www.fidal.it/societa/GIORDANA-LOMBARDI-TEAM-2000/TO169
143.766,CAVALITTO Mauro,1962,SM50,TIGER SPORT RUNNING TEAM ASD,38 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CAVALITTO-Mauro/dK6RlZijbWY%3D,https://www.fidal.it/societa/TIGER-SPORT-RUNNING-TEAM-ASD/TO170
143.767,BRANCHI MONDO Massimo,1965,SM50,A.S.D. PODISTICA TORINO,39 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/BRANCHI-MONDO-Massimo/dK6RlJeib2Y%3D,https://www.fidal.it/societa/A-S-D--PODISTICA-TORINO/TO224
143.75,ZINGARO Lorenzo,1975,SM40,A.S. AMATORI PUTIGNANO,37 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/ZINGARO-Lorenzo/gKqRkpKiaWQ%3D,https://www.fidal.it/societa/A-S--AMATORI-PUTIGNANO/BA025
143.471,CANTELLO Gianpaolo,1967,SM45,A.S.D. PODISTICA TORINO,36 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CANTELLO-Gianpaolo/dK6RlpOna2M%3D,https://www.fidal.it/societa/A-S-D--PODISTICA-TORINO/TO224
143.377,NOTARANGELO Michele,1974,SM40,ASD BIANCOVERDE GIOVINAZZO,35 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/NOTARANGELO-Michele/eqyRkpOgb2M%3D,https://www.fidal.it/societa/ASD-BIANCOVERDE-GIOVINAZZO/BA718
143.161,RAVETTO Paolo,1950,SM65,GIRO D'ITALIA RUN,34 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/RAVETTO-Paolo/dK6Rk5qmamk%3D,https://www.fidal.it/societa/GIRO-D-ITALIA-RUN/TO264
142.09,VITALE Mario,1967,SM45,C.C.R.SPORT. ALPINI TROFARELLO,33 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/VITALE-Mario/dK6RlJalbGw%3D,https://www.fidal.it/societa/C-C-R-SPORT--ALPINI-TROFARELLO/TO025
141.749,CHIAVAZZA Diego,1974,SM40,CARIGNANO RUN,31 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CHIAVAZZA-Diego/dq2RlpShbWk%3D,https://www.fidal.it/societa/CARIGNANO-RUN/TO230
141.75,BARDELLI Riccardo,1964,SM50,ASSI GIGLIO ROSSO FIRENZE,32 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/BARDELLI-Riccardo/faqRkpmmamc%3D,https://www.fidal.it/societa/ASSI-GIGLIO-ROSSO-FIRENZE/FI001
140.551,COZZI Domenico,1979,SM35,G.P. C.A.I. PISTOIA,30 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/COZZI-Domenico/fbGRkpOjbGs%3D,https://www.fidal.it/societa/G-P--C-A-I--PISTOIA/PT232
140.25,TODISCO Vito,1973,SM40,POL. MADONNINA,29 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/TODISCO-Vito/eqyRkpKma2Y%3D,https://www.fidal.it/societa/POL--MADONNINA/MO248
140.083,UGHETTI Gian luca,1975,SM40,GLI ORCHI TRAILERS ASD,28 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/UGHETTI-Gian-luca/dK6RlZOgcGQ%3D,https://www.fidal.it/societa/GLI-ORCHI-TRAILERS-ASD/TO254
139.942,CUCCORESE Antonio,1966,SM45,BASE RUNNING,27 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CUCCORESE-Antonio/dq2RlZKfaGc%3D,https://www.fidal.it/societa/BASE-RUNNING/TO200
139.75,MARZORATI Roldano,1958,SM55,GARDASPORTEVENTS,26 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MARZORATI-Roldano/d6iRkpWma2k%3D,https://www.fidal.it/societa/GARDASPORTEVENTS/TN550
139.099,DRAGONETTI Vincenzo,1963,SM50,CRAL SOCIETA' REALE MUTUA ASS.,25 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/DRAGONETTI-Vincenzo/dK6RlJikbWU%3D,https://www.fidal.it/societa/CRAL-SOCIETA-REALE-MUTUA-ASS-/TO202
137.75,MASONI Giancarlo,1940,SM75,POD. BIASOLA,24 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MASONI-Giancarlo/eqiRlZagcWc%3D,https://www.fidal.it/societa/POD--BIASOLA/RE362
136.832,SICURELLA Aldo,1955,SM60,MARATHON CLUB ORISTANO,23 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/SICURELLA-Aldo/iKiRkpmicWs%3D,https://www.fidal.it/societa/MARATHON-CLUB-ORISTANO/OR172
136.655,BORGIO Alessandro,1964,SM50,A.S.D. TO021,22 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/BORGIO-Alessandro/dK6RlJqmbmY%3D,https://www.fidal.it/societa/A-S-D--TO021/TO021
135.048,BIAZZI Andrea,1960,SM55,G.P. CASALESE,21 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/BIAZZI-Andrea/dq2Rk5Snb2M%3D,https://www.fidal.it/societa/G-P--CASALESE/MI469
132.655,VARESIO Franco,1965,SM50,CRAL SOCIETA' REALE MUTUA ASS.,20 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/VARESIO-Franco/dK6RlJufb2w%3D,https://www.fidal.it/societa/CRAL-SOCIETA-REALE-MUTUA-ASS-/TO202
132.091,PRESTIPINO Attilio,1951,SM60,C.C.R.SPORT. ALPINI TROFARELLO,18 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/PRESTIPINO-Attilio/dK6RlJOjb2o%3D,https://www.fidal.it/societa/C-C-R-SPORT--ALPINI-TROFARELLO/TO025
132.092,CERNUSCHI Antonio,1940,SM75,BERGAMO STARS ATLETICA,19 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CERNUSCHI-Antonio/dqmRlpufaWM%3D,https://www.fidal.it/societa/BERGAMO-STARS-ATLETICA/BG795
131.75,MIGNECO Angelo,1959,SM55,A.S.D. VILLA DE SANCTIS,17 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MIGNECO-Angelo/f6iRlJqhcGQ%3D,https://www.fidal.it/societa/A-S-D--VILLA-DE-SANCTIS/RM032
131.366,BERTI Marco,1952,SM60,CRAL REGIONE PIEMONTE,16 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/BERTI-Marco/dK6RlJqicWU%3D,https://www.fidal.it/societa/CRAL-REGIONE-PIEMONTE/TO205
129.632,MANERBA Marco,1967,SM45,ATLETICA BRESCIA MARATHON,15 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MANERBA-Marco/dqqRl5moaWU%3D,https://www.fidal.it/societa/ATLETICA-BRESCIA-MARATHON/BS688
129.047,FUSAGLIA Luca,1964,SM50,G.P. CASALESE,13 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/FUSAGLIA-Luca/dq2RlZegamk%3D,https://www.fidal.it/societa/G-P--CASALESE/MI469
129.047,DEPEDRI Giuseppe,1955,SM60,GP CORNO GIOVINE,13 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/DEPEDRI-Giuseppe/dq2RlpuicGg%3D,https://www.fidal.it/societa/GP-CORNO-GIOVINE/MI776
128.15,BERETTA Maurizio,1966,SM45,POL. TEAM BRIANZA LISSONE,12 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/BERETTA-Maurizio/dq2Rk5WjbmQ%3D,https://www.fidal.it/societa/POL--TEAM-BRIANZA-LISSONE/MI032
126.014,GUBERNATI Oscar,1951,SM60,ATL.LESSONA,11 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/GUBERNATI-Oscar/dKiRkpqoaGs%3D,https://www.fidal.it/societa/ATL-LESSONA/VC021
125.538,GIULIANO Giovanni,1959,SM55,APPLERUN TEAM,10 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/GIULIANO-Giovanni/dKmRk5iib2g%3D,https://www.fidal.it/societa/APPLERUN-TEAM/TO246
123.903,MUSETTI Diego,1959,SM55,A.S.D. TRA LE RIGHE,9 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MUSETTI-Diego/f6iRk5igbGU%3D,https://www.fidal.it/societa/A-S-D--TRA-LE-RIGHE/RM103
122.059,ROLFINI Roberto,1957,SM55,RUN ATHLETIC TEAM A.S.D.,8 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/ROLFINI-Roberto/dK6Rk5aib2Y%3D,https://www.fidal.it/societa/RUN-ATHLETIC-TEAM-A-S-D-/TO260
121.911,D'ELIA Lorenzo,1960,SM55,ASC ATL SAN GIOVANNI,7 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/D-ELIA-Lorenzo/iKiRk5OfaGM%3D,https://www.fidal.it/societa/ASC-ATL-SAN-GIOVANNI/SS021
120.081,CANAVESE Bartolomeo,1944,SM70,GRUPPO PODISTICO AVIS TORINO,6 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/CANAVESE-Bartolomeo/dK6RlJehbmQ%3D,https://www.fidal.it/societa/GRUPPO-PODISTICO-AVIS-TORINO/TO049
119.75,GALFIONE Domenico,1952,SM60,CARIGNANO RUN,5 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/GALFIONE-Domenico/dK6RlJehcGQ%3D,https://www.fidal.it/societa/CARIGNANO-RUN/TO230
119.022,BELLATO Gianluca,1963,SM50,APPLERUN TEAM,4 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/BELLATO-Gianluca/dK6RlZilaGo%3D,https://www.fidal.it/societa/APPLERUN-TEAM/TO246
117.65,BARANZINI Daniele,1970,SM45,ROAD RUNNERS CLUB MILANO,113 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/BARANZINI-Daniele/drKRkpqfaGo%3D,https://www.fidal.it/societa/ROAD-RUNNERS-CLUB-MILANO/MI265
113.42,TRINELLI Roberto,1965,SM50,POD.TRANESE UNIONE INDUSTRIALE,2 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/TRINELLI-Roberto/dK6RlJSiaGc%3D,https://www.fidal.it/societa/POD-TRANESE-UNIONE-INDUSTRIALE/TO045
112.597,DI MURO Corrado,1964,SM50,GE-SE.SPORT ASS.I.O.MA.,1 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/DI-MURO-Corrado/dK6Rk5iiaWg%3D,https://www.fidal.it/societa/GE-SE-SPORT-ASS-I-O-MA-/TO135
111.75,INTINI Vito,1968,SM45,A.S. AMATORI PUTIGNANO,78 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/INTINI-Vito/hKiSmpenbmY%3D,https://www.fidal.it/societa/A-S--AMATORI-PUTIGNANO/BA025
111.75,ORTOLAN Roberto,1954,SM60,TERZO TEMPO,79 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/ORTOLAN-Roberto/eKiRlZKkaGk%3D,https://www.fidal.it/societa/TERZO-TEMPO/VI661
110.831,PETRUZZELLI Massimo,1956,SM55,MARATONETI GENOVESI,80 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/PETRUZZELLI-Massimo/daiRkpalbGM%3D,https://www.fidal.it/societa/MARATONETI-GENOVESI/GE055
109.764,VITTONE Eugenio,1986,SM,ATLETICA SETTIMESE,81 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/VITTONE-Eugenio/dK6RlZqlaGY%3D,https://www.fidal.it/societa/ATLETICA-SETTIMESE/TO211
109.281,AMBROSINO Luigi,1960,SM55,A.S.D. PODISTICA TORINO,82 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/AMBROSINO-Luigi/dK6RlZahbmo%3D,https://www.fidal.it/societa/A-S-D--PODISTICA-TORINO/TO224
107.764,VOLPI Filippo,1971,SM40,TRIANGOLO SPORT LANGHE MONFERR,83 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/VOLPI-Filippo/dK6RlpeoaWU%3D,https://www.fidal.it/societa/TRIANGOLO-SPORT-LANGHE-MONFERR/CN040
106.498,AIAZZI Guido,1980,SM35,LO CONTREBANDJE',84 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/AIAZZI-Guido/jKiRkpKob2c%3D,https://www.fidal.it/societa/LO-CONTREBANDJE-/AO022
106.206,RE Franco,1963,SM50,ATLETICA SAVOIA,85 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/RE-Franco/dK6Rkpqnb2Y%3D,https://www.fidal.it/societa/ATLETICA-SAVOIA/TO146
106.059,COSTANZO Michelangelo,1957,SM55,GIRO D'ITALIA RUN,86 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/COSTANZO-Michelangelo/dK6RlpqocGc%3D,https://www.fidal.it/societa/GIRO-D-ITALIA-RUN/TO264
105.764,MALACARI Giovambattista,1950,SM65,A.S.D. VILLA DE SANCTIS,87 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/MALACARI-Giovambattista/f6iRlJShcWY%3D,https://www.fidal.it/societa/A-S-D--VILLA-DE-SANCTIS/RM032
103.75,DI PALMA Ciro,1969,SM45,ATL. REGGIO ASD,88 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/DI-PALMA-Ciro/eqiRlZqlbWs%3D,https://www.fidal.it/societa/ATL--REGGIO-ASD/RE128
101.75,SPIGA Pablo,1977,SM35,GIRO D'ITALIA RUN,90 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/SPIGA-Pablo/dK6Rlpuga2Y%3D,https://www.fidal.it/societa/GIRO-D-ITALIA-RUN/TO264
101.75,BARTOLINI Antonio,1964,SM50,LBM SPORT TEAM,91 su- 1,Torino,2015-04-11,https://www.fidal.it/atleta/BARTOLINI-Antonio/f6yRk5OgcWw%3D,https://www.fidal.it/societa/LBM-SPORT-TEAM/RM173
